record_id,date_reported,lob,region,control_id,control_type,control_failed,delayed_attestation_count,threshold_breach,approval_delay_hrs,manager_override_flag,prior_incident_flag,audit_flagged_comment,risk_rating,regulatory_breach
rec_02413,12-03-2023,Compliance,EMEA,CTL-380,Preventive,FALSE,1,FALSE,23.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_02414,28-04-2024,Risk Management,EMEA,CTL-296,Corrective,FALSE,1,FALSE,35.4,FALSE,FALSE,FALSE,High,FALSE
rec_02415,02-02-2023,Global Markets,APAC,CTL-249,Detective,FALSE,1,FALSE,23.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02416,21-10-2023,Global Markets,EMEA,CTL-536,Detective,FALSE,1,FALSE,27.6,TRUE,FALSE,FALSE,Low,FALSE
rec_02417,23-02-2024,Treasury,LATAM,CTL-118,Corrective,TRUE,2,FALSE,17.4,FALSE,TRUE,FALSE,High,TRUE
rec_02418,04-07-2023,Retail Banking,APAC,CTL-731,Detective,TRUE,0,FALSE,12.3,FALSE,FALSE,FALSE,Low,TRUE
rec_02419,19-05-2023,Retail Banking,APAC,CTL-304,Preventive,FALSE,2,FALSE,31.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_02420,18-10-2024,Retail Banking,LATAM,CTL-193,Corrective,FALSE,3,TRUE,25.9,FALSE,FALSE,FALSE,Low,FALSE
rec_02421,23-10-2024,Treasury,NA,CTL-985,Preventive,TRUE,1,TRUE,30.6,FALSE,FALSE,FALSE,High,FALSE
rec_02422,06-03-2024,Retail Banking,APAC,CTL-152,Corrective,FALSE,2,TRUE,6.9,FALSE,TRUE,FALSE,High,FALSE
rec_02423,19-01-2024,Risk Management,NA,CTL-489,Preventive,TRUE,1,FALSE,42.3,FALSE,FALSE,FALSE,High,TRUE
rec_02424,27-01-2024,Treasury,LATAM,CTL-517,Detective,TRUE,1,FALSE,26.5,TRUE,FALSE,FALSE,Medium,FALSE
rec_02425,04-04-2024,Risk Management,LATAM,CTL-637,Detective,FALSE,0,TRUE,5.9,FALSE,FALSE,FALSE,Low,FALSE
rec_02426,22-01-2024,Treasury,APAC,CTL-413,Detective,FALSE,1,TRUE,33.9,FALSE,FALSE,FALSE,Low,TRUE
rec_02427,20-01-2024,Retail Banking,EMEA,CTL-816,Corrective,FALSE,3,FALSE,20.3,TRUE,FALSE,FALSE,Low,TRUE
rec_02428,24-03-2023,Risk Management,APAC,CTL-748,Detective,FALSE,2,FALSE,24.3,FALSE,TRUE,TRUE,Medium,FALSE
rec_02429,30-11-2024,Risk Management,EMEA,CTL-336,Corrective,FALSE,2,FALSE,19.2,FALSE,FALSE,TRUE,Low,FALSE
rec_02430,08-11-2024,Risk Management,NA,CTL-327,Preventive,TRUE,0,FALSE,23,FALSE,FALSE,FALSE,Low,TRUE
rec_02431,06-07-2024,Treasury,EMEA,CTL-444,Detective,FALSE,0,FALSE,23.5,FALSE,TRUE,FALSE,Low,FALSE
rec_02432,17-05-2023,Compliance,APAC,CTL-536,Preventive,FALSE,2,TRUE,7.3,FALSE,TRUE,FALSE,Medium,FALSE
rec_02433,31-10-2024,Retail Banking,EMEA,CTL-590,Detective,TRUE,2,TRUE,32.7,FALSE,FALSE,FALSE,High,FALSE
rec_02434,23-12-2023,Risk Management,LATAM,CTL-162,Preventive,TRUE,1,FALSE,25.1,FALSE,FALSE,FALSE,Low,TRUE
rec_02435,02-05-2023,Compliance,NA,CTL-622,Corrective,FALSE,0,FALSE,28.5,FALSE,FALSE,FALSE,High,TRUE
rec_02436,02-07-2023,Retail Banking,LATAM,CTL-537,Detective,FALSE,2,FALSE,32.2,FALSE,FALSE,FALSE,Low,FALSE
rec_02437,04-07-2024,Retail Banking,LATAM,CTL-759,Corrective,TRUE,0,FALSE,25.2,FALSE,FALSE,FALSE,Low,FALSE
rec_02438,07-02-2024,Risk Management,LATAM,CTL-152,Corrective,TRUE,0,FALSE,27.3,FALSE,FALSE,FALSE,High,FALSE
rec_02439,25-06-2024,Risk Management,LATAM,CTL-411,Preventive,TRUE,0,FALSE,9.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02440,11-05-2023,Treasury,EMEA,CTL-212,Detective,TRUE,1,TRUE,15.7,FALSE,FALSE,FALSE,Low,FALSE
rec_02441,17-08-2023,Compliance,LATAM,CTL-375,Corrective,FALSE,1,FALSE,24.9,TRUE,FALSE,TRUE,High,TRUE
rec_02442,04-01-2023,Compliance,EMEA,CTL-472,Preventive,FALSE,3,FALSE,25.9,FALSE,FALSE,TRUE,Low,TRUE
rec_02443,24-01-2023,Risk Management,LATAM,CTL-387,Preventive,FALSE,0,FALSE,28,FALSE,FALSE,FALSE,High,TRUE
rec_02444,02-11-2023,Retail Banking,APAC,CTL-459,Preventive,TRUE,2,TRUE,38.1,FALSE,FALSE,FALSE,Low,FALSE
rec_02445,19-04-2024,Risk Management,LATAM,CTL-828,Detective,FALSE,0,FALSE,23.1,TRUE,FALSE,FALSE,Low,FALSE
rec_02446,20-11-2024,Retail Banking,APAC,CTL-528,Detective,TRUE,2,FALSE,27.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02447,11-07-2024,Retail Banking,EMEA,CTL-352,Preventive,TRUE,0,FALSE,24.6,FALSE,TRUE,FALSE,Low,FALSE
rec_02448,10-03-2024,Risk Management,NA,CTL-427,Detective,FALSE,3,FALSE,21.5,FALSE,FALSE,TRUE,Low,FALSE
rec_02449,28-06-2024,Global Markets,EMEA,CTL-148,Preventive,TRUE,2,FALSE,21.9,TRUE,FALSE,FALSE,Low,TRUE
rec_02450,24-01-2024,Compliance,NA,CTL-286,Detective,TRUE,0,TRUE,16.2,FALSE,FALSE,FALSE,Medium,TRUE
rec_02451,24-08-2023,Retail Banking,NA,CTL-141,Detective,FALSE,2,FALSE,22.8,FALSE,TRUE,FALSE,Medium,FALSE
rec_02452,11-09-2023,Retail Banking,LATAM,CTL-100,Preventive,TRUE,3,FALSE,21.8,FALSE,FALSE,FALSE,Low,TRUE
rec_02453,16-04-2024,Global Markets,NA,CTL-153,Preventive,FALSE,2,FALSE,22.5,FALSE,FALSE,FALSE,Low,FALSE
rec_02454,21-12-2023,Treasury,EMEA,CTL-776,Detective,TRUE,1,TRUE,6.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02455,08-06-2023,Global Markets,LATAM,CTL-862,Preventive,TRUE,1,FALSE,23,FALSE,FALSE,FALSE,Low,FALSE
rec_02456,10-10-2023,Global Markets,NA,CTL-429,Preventive,FALSE,0,TRUE,15.2,TRUE,FALSE,FALSE,Low,FALSE
rec_02457,13-07-2023,Retail Banking,EMEA,CTL-317,Preventive,FALSE,2,FALSE,23.4,FALSE,FALSE,FALSE,Low,FALSE
rec_02458,26-04-2023,Compliance,NA,CTL-392,Preventive,FALSE,1,FALSE,13.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_02459,02-02-2023,Global Markets,NA,CTL-583,Detective,FALSE,0,TRUE,24.5,FALSE,FALSE,FALSE,Low,FALSE
rec_02460,07-11-2024,Treasury,LATAM,CTL-386,Corrective,FALSE,1,FALSE,21,FALSE,FALSE,FALSE,High,FALSE
rec_02461,05-03-2024,Risk Management,LATAM,CTL-721,Detective,FALSE,0,FALSE,17.7,TRUE,TRUE,FALSE,Low,TRUE
rec_02462,21-09-2024,Global Markets,EMEA,CTL-203,Preventive,TRUE,0,TRUE,26.9,FALSE,FALSE,TRUE,Medium,FALSE
rec_02463,17-01-2023,Global Markets,LATAM,CTL-541,Preventive,FALSE,0,FALSE,27.8,FALSE,TRUE,FALSE,Low,FALSE
rec_02464,04-09-2023,Treasury,LATAM,CTL-289,Detective,FALSE,0,TRUE,23.5,FALSE,FALSE,TRUE,Medium,TRUE
rec_02465,31-07-2023,Compliance,APAC,CTL-358,Preventive,FALSE,1,FALSE,29.7,FALSE,FALSE,FALSE,Low,FALSE
rec_02466,10-03-2023,Global Markets,APAC,CTL-603,Detective,FALSE,0,FALSE,19.9,FALSE,FALSE,FALSE,Low,FALSE
rec_02467,14-04-2023,Global Markets,EMEA,CTL-472,Corrective,TRUE,0,FALSE,28,FALSE,FALSE,TRUE,Medium,FALSE
rec_02468,31-08-2024,Compliance,LATAM,CTL-442,Preventive,FALSE,2,TRUE,23.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02469,04-02-2023,Treasury,EMEA,CTL-411,Corrective,FALSE,0,FALSE,14,FALSE,FALSE,FALSE,Low,FALSE
rec_02470,02-04-2024,Global Markets,APAC,CTL-214,Corrective,FALSE,2,TRUE,16,FALSE,TRUE,FALSE,High,TRUE
rec_02471,04-09-2024,Compliance,APAC,CTL-199,Preventive,FALSE,1,FALSE,35.7,TRUE,TRUE,FALSE,Low,FALSE
rec_02472,19-11-2024,Global Markets,APAC,CTL-785,Preventive,FALSE,0,TRUE,39.8,FALSE,FALSE,FALSE,Low,FALSE
rec_02473,21-12-2024,Risk Management,EMEA,CTL-113,Detective,FALSE,0,FALSE,31.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_02474,19-02-2023,Retail Banking,LATAM,CTL-799,Detective,FALSE,0,FALSE,18.2,TRUE,FALSE,FALSE,High,FALSE
rec_02475,08-09-2023,Risk Management,NA,CTL-665,Preventive,FALSE,1,TRUE,38.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02476,15-02-2023,Global Markets,LATAM,CTL-888,Detective,FALSE,2,TRUE,30.1,FALSE,FALSE,TRUE,High,FALSE
rec_02477,16-02-2024,Treasury,EMEA,CTL-982,Corrective,FALSE,1,TRUE,27.4,FALSE,TRUE,TRUE,Low,TRUE
rec_02478,25-03-2024,Retail Banking,APAC,CTL-233,Corrective,FALSE,1,FALSE,42.4,FALSE,FALSE,FALSE,Low,TRUE
rec_02479,28-08-2023,Risk Management,NA,CTL-439,Preventive,TRUE,2,FALSE,15.4,TRUE,FALSE,FALSE,Low,FALSE
rec_02480,06-07-2024,Compliance,EMEA,CTL-469,Detective,FALSE,0,FALSE,31.7,TRUE,TRUE,FALSE,Low,FALSE
rec_02481,11-08-2023,Treasury,APAC,CTL-859,Preventive,FALSE,0,TRUE,15.9,FALSE,TRUE,FALSE,Low,FALSE
rec_02482,27-02-2023,Risk Management,EMEA,CTL-929,Corrective,FALSE,1,TRUE,17.9,FALSE,TRUE,FALSE,Low,FALSE
rec_02483,24-05-2023,Compliance,NA,CTL-470,Preventive,FALSE,0,FALSE,50,FALSE,FALSE,FALSE,Low,FALSE
rec_02484,30-05-2024,Global Markets,APAC,CTL-860,Preventive,TRUE,2,FALSE,29,TRUE,FALSE,FALSE,High,TRUE
rec_02485,24-10-2023,Compliance,LATAM,CTL-897,Preventive,TRUE,2,FALSE,42.5,FALSE,FALSE,FALSE,Low,FALSE
rec_02486,28-08-2023,Risk Management,EMEA,CTL-703,Preventive,TRUE,1,FALSE,29.4,FALSE,FALSE,FALSE,High,TRUE
rec_02487,12-08-2024,Risk Management,NA,CTL-641,Corrective,FALSE,5,FALSE,28,FALSE,TRUE,FALSE,Low,FALSE
rec_02488,23-11-2023,Global Markets,LATAM,CTL-719,Preventive,TRUE,0,TRUE,17.7,TRUE,FALSE,FALSE,Low,TRUE
rec_02489,14-08-2024,Compliance,NA,CTL-480,Preventive,FALSE,0,TRUE,33.8,FALSE,FALSE,FALSE,Low,FALSE
rec_02490,04-09-2024,Compliance,EMEA,CTL-343,Detective,TRUE,0,TRUE,24.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_02491,19-11-2024,Global Markets,NA,CTL-765,Preventive,FALSE,1,FALSE,24.8,FALSE,FALSE,FALSE,Low,TRUE
rec_02492,25-11-2023,Compliance,APAC,CTL-382,Detective,TRUE,0,FALSE,21.4,TRUE,TRUE,FALSE,Medium,TRUE
rec_02493,31-08-2023,Global Markets,NA,CTL-315,Preventive,TRUE,4,FALSE,23,FALSE,FALSE,FALSE,Medium,FALSE
rec_02494,06-11-2023,Treasury,EMEA,CTL-698,Detective,FALSE,3,FALSE,24.2,FALSE,FALSE,FALSE,Low,FALSE
rec_02495,27-05-2023,Risk Management,APAC,CTL-493,Preventive,TRUE,2,FALSE,25.2,FALSE,FALSE,FALSE,Low,FALSE
rec_02496,07-11-2024,Treasury,NA,CTL-189,Detective,FALSE,3,TRUE,23.5,TRUE,FALSE,FALSE,High,FALSE
rec_02497,17-06-2024,Retail Banking,NA,CTL-208,Preventive,TRUE,0,FALSE,8.4,FALSE,TRUE,FALSE,Low,TRUE
rec_02498,15-08-2023,Retail Banking,APAC,CTL-233,Preventive,FALSE,0,TRUE,29.4,FALSE,FALSE,FALSE,Low,TRUE
rec_02499,28-02-2024,Retail Banking,LATAM,CTL-744,Detective,FALSE,0,FALSE,22.8,FALSE,FALSE,FALSE,Medium,FALSE
rec_02500,04-11-2023,Global Markets,LATAM,CTL-860,Preventive,TRUE,0,TRUE,-9.2,FALSE,FALSE,FALSE,Low,FALSE
rec_02501,09-10-2023,Compliance,APAC,CTL-716,Preventive,TRUE,1,TRUE,8.1,TRUE,FALSE,FALSE,Medium,FALSE
rec_02502,04-03-2023,Treasury,NA,CTL-223,Preventive,TRUE,2,FALSE,19.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02503,24-07-2024,Treasury,LATAM,CTL-142,Preventive,FALSE,0,FALSE,36.8,FALSE,FALSE,TRUE,Low,FALSE
rec_02504,28-08-2024,Treasury,APAC,CTL-700,Corrective,TRUE,2,FALSE,30.1,TRUE,TRUE,FALSE,High,FALSE
rec_02505,29-06-2023,Treasury,EMEA,CTL-770,Preventive,FALSE,0,TRUE,17.1,FALSE,TRUE,FALSE,Low,FALSE
rec_02506,03-10-2024,Retail Banking,NA,CTL-937,Corrective,FALSE,0,FALSE,22.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_02507,26-11-2024,Treasury,EMEA,CTL-295,Corrective,FALSE,3,FALSE,35,FALSE,TRUE,FALSE,Medium,FALSE
rec_02508,13-03-2024,Compliance,NA,CTL-297,Preventive,TRUE,0,FALSE,17.8,FALSE,FALSE,FALSE,High,FALSE
rec_02509,23-07-2024,Retail Banking,LATAM,CTL-821,Detective,TRUE,0,FALSE,13.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_02510,22-05-2024,Treasury,EMEA,CTL-556,Detective,TRUE,0,FALSE,32.8,FALSE,TRUE,FALSE,Low,TRUE
rec_02511,18-02-2023,Global Markets,EMEA,CTL-201,Preventive,FALSE,0,TRUE,35.2,FALSE,FALSE,FALSE,Low,FALSE
rec_02512,19-12-2023,Risk Management,APAC,CTL-176,Corrective,TRUE,0,FALSE,18,FALSE,TRUE,FALSE,Low,FALSE
rec_02513,20-10-2024,Risk Management,LATAM,CTL-659,Detective,FALSE,1,FALSE,28.9,FALSE,TRUE,TRUE,Medium,TRUE
rec_02514,18-11-2024,Risk Management,LATAM,CTL-733,Preventive,FALSE,1,TRUE,23.6,TRUE,FALSE,FALSE,Low,FALSE
rec_02515,26-01-2024,Retail Banking,NA,CTL-451,Preventive,TRUE,2,FALSE,18.1,FALSE,TRUE,FALSE,Low,TRUE
rec_02516,21-06-2024,Treasury,APAC,CTL-408,Corrective,FALSE,2,TRUE,35.7,FALSE,TRUE,TRUE,Medium,TRUE
rec_02517,23-11-2023,Retail Banking,APAC,CTL-842,Detective,TRUE,0,FALSE,17.4,FALSE,TRUE,FALSE,Low,FALSE
rec_02518,14-12-2024,Compliance,NA,CTL-585,Preventive,TRUE,2,FALSE,31.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02519,02-03-2024,Global Markets,EMEA,CTL-879,Detective,TRUE,0,FALSE,24.7,FALSE,FALSE,TRUE,Medium,TRUE
rec_02520,23-02-2024,Global Markets,NA,CTL-306,Preventive,TRUE,1,FALSE,22.3,FALSE,TRUE,FALSE,Low,FALSE
rec_02521,02-06-2023,Risk Management,NA,CTL-646,Preventive,FALSE,1,TRUE,18.4,FALSE,FALSE,FALSE,Medium,TRUE
rec_02522,04-11-2023,Risk Management,NA,CTL-838,Preventive,FALSE,1,FALSE,14.1,FALSE,FALSE,TRUE,Low,FALSE
rec_02523,21-01-2024,Risk Management,APAC,CTL-257,Corrective,TRUE,0,TRUE,21.5,TRUE,TRUE,FALSE,High,TRUE
rec_02524,08-07-2023,Treasury,NA,CTL-144,Corrective,FALSE,1,FALSE,18.9,FALSE,TRUE,TRUE,Low,FALSE
rec_02525,04-07-2024,Compliance,NA,CTL-230,Corrective,FALSE,0,FALSE,24.9,FALSE,TRUE,FALSE,Medium,FALSE
rec_02526,29-04-2024,Compliance,NA,CTL-296,Detective,TRUE,1,FALSE,12,FALSE,FALSE,FALSE,Low,TRUE
rec_02527,04-09-2023,Compliance,LATAM,CTL-528,Corrective,TRUE,0,FALSE,22.5,TRUE,FALSE,FALSE,High,FALSE
rec_02528,19-08-2023,Compliance,EMEA,CTL-663,Corrective,FALSE,0,TRUE,28.1,FALSE,FALSE,FALSE,Low,TRUE
rec_02529,04-11-2023,Risk Management,EMEA,CTL-828,Detective,FALSE,3,TRUE,17.3,FALSE,TRUE,FALSE,Medium,FALSE
rec_02530,25-12-2024,Global Markets,EMEA,CTL-358,Detective,FALSE,1,FALSE,31.4,FALSE,FALSE,FALSE,Low,FALSE
rec_02531,28-05-2023,Risk Management,EMEA,CTL-998,Detective,FALSE,4,TRUE,32.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_02532,19-04-2024,Compliance,APAC,CTL-877,Detective,FALSE,1,FALSE,11.9,FALSE,TRUE,FALSE,Low,FALSE
rec_02533,01-03-2023,Risk Management,APAC,CTL-973,Corrective,FALSE,0,FALSE,16.4,FALSE,FALSE,FALSE,High,FALSE
rec_02534,29-07-2024,Compliance,NA,CTL-966,Corrective,FALSE,0,FALSE,10.6,FALSE,TRUE,TRUE,Medium,FALSE
rec_02535,27-02-2024,Retail Banking,APAC,CTL-673,Detective,FALSE,2,FALSE,28.2,FALSE,TRUE,FALSE,Low,TRUE
rec_02536,02-03-2024,Global Markets,EMEA,CTL-455,Corrective,TRUE,2,FALSE,25.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02537,24-07-2024,Retail Banking,LATAM,CTL-474,Preventive,FALSE,1,FALSE,8,FALSE,FALSE,TRUE,Medium,FALSE
rec_02538,26-06-2024,Treasury,NA,CTL-559,Corrective,TRUE,3,TRUE,17.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_02539,18-05-2023,Risk Management,NA,CTL-744,Preventive,FALSE,3,TRUE,27.1,FALSE,TRUE,FALSE,Medium,FALSE
rec_02540,02-02-2024,Treasury,EMEA,CTL-834,Detective,FALSE,1,FALSE,25.1,FALSE,TRUE,FALSE,Low,FALSE
rec_02541,06-09-2023,Risk Management,EMEA,CTL-220,Detective,FALSE,1,FALSE,36.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_02542,19-09-2023,Retail Banking,EMEA,CTL-546,Corrective,TRUE,2,FALSE,12.5,FALSE,TRUE,FALSE,Low,FALSE
rec_02543,28-07-2023,Compliance,APAC,CTL-169,Detective,FALSE,0,FALSE,23.9,FALSE,FALSE,FALSE,High,FALSE
rec_02544,05-12-2023,Compliance,NA,CTL-594,Corrective,FALSE,0,TRUE,14,TRUE,FALSE,FALSE,High,TRUE
rec_02545,24-10-2024,Risk Management,EMEA,CTL-529,Corrective,FALSE,0,TRUE,25.1,TRUE,FALSE,FALSE,Low,FALSE
rec_02546,22-03-2023,Compliance,LATAM,CTL-636,Corrective,FALSE,1,FALSE,22.2,FALSE,FALSE,FALSE,Low,FALSE
rec_02547,05-04-2024,Retail Banking,NA,CTL-615,Corrective,FALSE,0,FALSE,26.7,FALSE,FALSE,FALSE,Medium,FALSE
rec_02548,15-01-2024,Compliance,NA,CTL-909,Preventive,TRUE,0,FALSE,19.9,FALSE,FALSE,FALSE,Low,FALSE
rec_02549,05-04-2023,Retail Banking,APAC,CTL-122,Preventive,FALSE,2,TRUE,31.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02550,02-07-2024,Treasury,NA,CTL-270,Detective,FALSE,1,TRUE,16.9,FALSE,TRUE,FALSE,Low,TRUE
rec_02551,15-07-2023,Retail Banking,EMEA,CTL-713,Preventive,TRUE,0,FALSE,13.8,TRUE,TRUE,FALSE,Medium,FALSE
rec_02552,22-02-2023,Global Markets,EMEA,CTL-380,Detective,TRUE,1,FALSE,26.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02553,02-10-2023,Global Markets,LATAM,CTL-813,Detective,TRUE,2,FALSE,42.5,FALSE,TRUE,FALSE,Low,FALSE
rec_02554,22-01-2024,Global Markets,NA,CTL-232,Corrective,FALSE,2,TRUE,8.8,FALSE,TRUE,FALSE,Low,FALSE
rec_02555,20-11-2024,Risk Management,NA,CTL-396,Corrective,FALSE,1,FALSE,12.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02556,11-09-2024,Risk Management,APAC,CTL-146,Corrective,FALSE,2,FALSE,26.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02557,09-09-2024,Risk Management,EMEA,CTL-679,Corrective,FALSE,0,FALSE,35.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02558,10-02-2023,Retail Banking,LATAM,CTL-162,Corrective,TRUE,0,FALSE,27.1,FALSE,FALSE,FALSE,Low,FALSE
rec_02559,16-03-2023,Risk Management,EMEA,CTL-913,Corrective,FALSE,1,FALSE,17.9,FALSE,FALSE,FALSE,Low,FALSE
rec_02560,12-07-2023,Treasury,NA,CTL-810,Preventive,TRUE,0,TRUE,28.2,TRUE,FALSE,FALSE,Low,FALSE
rec_02561,24-08-2024,Global Markets,NA,CTL-294,Detective,TRUE,1,FALSE,29.2,FALSE,TRUE,FALSE,Low,FALSE
rec_02562,18-11-2024,Retail Banking,LATAM,CTL-858,Detective,FALSE,0,TRUE,17.2,TRUE,FALSE,TRUE,Low,TRUE
rec_02563,26-07-2024,Global Markets,NA,CTL-934,Corrective,TRUE,1,FALSE,32.2,TRUE,FALSE,FALSE,High,FALSE
rec_02564,11-08-2023,Risk Management,LATAM,CTL-507,Preventive,FALSE,0,TRUE,23.7,FALSE,TRUE,FALSE,Low,FALSE
rec_02565,05-05-2024,Retail Banking,LATAM,CTL-606,Corrective,FALSE,0,FALSE,6.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_02566,02-08-2023,Compliance,EMEA,CTL-801,Preventive,FALSE,0,FALSE,22.7,FALSE,FALSE,FALSE,Low,FALSE
rec_02567,07-12-2023,Treasury,LATAM,CTL-645,Preventive,TRUE,1,FALSE,18.3,FALSE,FALSE,FALSE,Low,FALSE
rec_02568,07-11-2023,Risk Management,NA,CTL-991,Detective,FALSE,1,TRUE,37,FALSE,FALSE,FALSE,Low,FALSE
rec_02569,16-01-2023,Risk Management,APAC,CTL-625,Detective,FALSE,0,FALSE,10.7,FALSE,FALSE,TRUE,Low,TRUE
rec_02570,05-08-2023,Treasury,APAC,CTL-176,Preventive,FALSE,1,FALSE,19.2,FALSE,TRUE,FALSE,Medium,FALSE
rec_02571,14-07-2023,Treasury,NA,CTL-269,Detective,FALSE,0,FALSE,26.6,TRUE,TRUE,FALSE,Low,FALSE
rec_02572,01-05-2023,Compliance,APAC,CTL-548,Preventive,FALSE,3,FALSE,48.2,TRUE,FALSE,FALSE,Low,FALSE
rec_02573,05-05-2024,Risk Management,APAC,CTL-868,Preventive,FALSE,0,FALSE,43.5,FALSE,FALSE,FALSE,Low,TRUE
rec_02574,06-09-2023,Risk Management,LATAM,CTL-621,Preventive,FALSE,2,TRUE,23.5,FALSE,TRUE,FALSE,Low,FALSE
rec_02575,13-12-2024,Global Markets,APAC,CTL-493,Detective,FALSE,1,FALSE,27.5,FALSE,FALSE,TRUE,Low,FALSE
rec_02576,10-09-2024,Retail Banking,APAC,CTL-675,Corrective,FALSE,1,FALSE,30,FALSE,FALSE,FALSE,Medium,FALSE
rec_02577,21-12-2024,Retail Banking,APAC,CTL-898,Detective,FALSE,1,TRUE,13.9,FALSE,FALSE,FALSE,High,FALSE
rec_02578,29-07-2023,Global Markets,EMEA,CTL-499,Corrective,FALSE,1,FALSE,24.1,FALSE,FALSE,TRUE,Low,FALSE
rec_02579,11-02-2024,Retail Banking,NA,CTL-510,Detective,TRUE,1,FALSE,37.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_02580,03-09-2023,Treasury,LATAM,CTL-721,Detective,FALSE,1,FALSE,25.4,TRUE,FALSE,TRUE,High,FALSE
rec_02581,19-07-2024,Retail Banking,APAC,CTL-378,Corrective,TRUE,1,FALSE,43.5,FALSE,FALSE,FALSE,Low,FALSE
rec_02582,26-11-2023,Retail Banking,NA,CTL-311,Preventive,TRUE,3,FALSE,19.5,FALSE,FALSE,FALSE,Low,FALSE
rec_02583,17-10-2023,Global Markets,APAC,CTL-288,Corrective,TRUE,1,TRUE,23.1,FALSE,FALSE,FALSE,High,FALSE
rec_02584,25-01-2024,Compliance,EMEA,CTL-103,Preventive,TRUE,2,FALSE,23.2,FALSE,TRUE,FALSE,Low,FALSE
rec_02585,22-04-2024,Retail Banking,EMEA,CTL-263,Preventive,FALSE,0,FALSE,11,FALSE,FALSE,FALSE,Medium,FALSE
rec_02586,30-06-2024,Retail Banking,APAC,CTL-685,Detective,FALSE,2,FALSE,35.1,TRUE,TRUE,FALSE,Low,FALSE
rec_02587,26-10-2024,Compliance,APAC,CTL-323,Detective,TRUE,1,TRUE,20.7,TRUE,FALSE,FALSE,Medium,TRUE
rec_02588,03-01-2024,Global Markets,APAC,CTL-706,Detective,FALSE,2,FALSE,26.6,TRUE,FALSE,TRUE,Medium,FALSE
rec_02589,12-11-2023,Compliance,EMEA,CTL-813,Detective,TRUE,0,FALSE,18,FALSE,TRUE,FALSE,Medium,TRUE
rec_02590,25-09-2023,Global Markets,EMEA,CTL-109,Detective,FALSE,2,FALSE,41.3,FALSE,TRUE,TRUE,Medium,FALSE
rec_02591,04-01-2024,Treasury,NA,CTL-909,Corrective,FALSE,3,FALSE,36.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_02592,09-06-2024,Global Markets,LATAM,CTL-625,Corrective,FALSE,3,TRUE,24.6,FALSE,FALSE,FALSE,High,FALSE
rec_02593,24-05-2024,Treasury,LATAM,CTL-566,Corrective,TRUE,1,FALSE,11.8,FALSE,FALSE,FALSE,Medium,FALSE
rec_02594,22-04-2024,Treasury,EMEA,CTL-615,Corrective,FALSE,1,TRUE,31.4,FALSE,TRUE,FALSE,High,TRUE
rec_02595,11-04-2023,Global Markets,LATAM,CTL-824,Detective,FALSE,1,FALSE,34.8,TRUE,FALSE,FALSE,Low,FALSE
rec_02596,25-04-2024,Risk Management,APAC,CTL-837,Corrective,FALSE,1,FALSE,14.7,FALSE,FALSE,FALSE,High,FALSE
rec_02597,24-11-2023,Global Markets,NA,CTL-637,Corrective,TRUE,0,FALSE,22.6,TRUE,FALSE,FALSE,Low,TRUE
rec_02598,28-07-2023,Retail Banking,EMEA,CTL-365,Preventive,FALSE,1,TRUE,24.8,FALSE,FALSE,FALSE,Low,FALSE
rec_02599,15-01-2024,Retail Banking,EMEA,CTL-410,Detective,TRUE,0,FALSE,34.9,FALSE,FALSE,FALSE,High,FALSE
rec_02600,17-11-2023,Risk Management,LATAM,CTL-972,Corrective,FALSE,1,FALSE,22.5,FALSE,FALSE,FALSE,Low,FALSE
rec_02601,28-02-2024,Treasury,APAC,CTL-325,Corrective,TRUE,0,FALSE,33.6,FALSE,FALSE,FALSE,Low,FALSE
rec_02602,16-02-2023,Risk Management,NA,CTL-403,Corrective,FALSE,2,FALSE,16.3,TRUE,FALSE,FALSE,Medium,FALSE
rec_02603,30-07-2024,Retail Banking,LATAM,CTL-825,Detective,TRUE,0,TRUE,13.4,FALSE,FALSE,FALSE,High,FALSE
